Record Index,Current,Voltage,Capacity,Temperature,Time
448,0.0,3.5897,0.0,33.4,2019-11-15 19:36:06
449,0.0,3.5897,0.0,33.3,2019-11-15 19:36:07
450,0.0,3.5897,0.0,33.3,2019-11-15 19:36:08
451,0.0,3.5897,0.0,33.3,2019-11-15 19:36:09
452,0.0,3.5897,0.0,33.3,2019-11-15 19:36:10
453,0.0,3.5897,0.0,33.3,2019-11-15 19:36:11
454,0.0,3.5897,0.0,33.3,2019-11-15 19:36:12
455,0.0,3.5897,0.0,33.2,2019-11-15 19:36:13
456,0.0,3.5897,0.0,33.2,2019-11-15 19:36:14
457,0.0,3.5897,0.0,33.2,2019-11-15 19:36:15
458,0.0,3.5897,0.0,33.2,2019-11-15 19:36:16
459,0.0,3.5897,0.0,33.2,2019-11-15 19:36:17
460,0.0,3.5897,0.0,33.2,2019-11-15 19:36:18
461,0.0,3.5897,0.0,33.1,2019-11-15 19:36:19
462,0.0,3.5897,0.0,33.1,2019-11-15 19:36:20
463,0.0,3.5897,0.0,33.1,2019-11-15 19:36:21
464,0.0,3.5897,0.0,33.1,2019-11-15 19:36:22
465,0.0,3.5897,0.0,33.1,2019-11-15 19:36:23
466,0.0,3.5897,0.0,33.0,2019-11-15 19:36:24
467,0.0,3.5897,0.0,33.0,2019-11-15 19:36:25
468,0.0,3.5897,0.0,33.0,2019-11-15 19:36:26
469,0.0,3.5897,0.0,33.0,2019-11-15 19:36:27
470,0.0,3.5897,0.0,33.0,2019-11-15 19:36:28
471,0.0,3.5897,0.0,33.0,2019-11-15 19:36:29
472,0.0,3.5897,0.0,32.9,2019-11-15 19:36:30
473,0.0,3.5897,0.0,32.9,2019-11-15 19:36:31
474,0.0,3.5897,0.0,32.9,2019-11-15 19:36:32
475,0.0,3.5897,0.0,32.9,2019-11-15 19:36:33
476,0.0,3.5897,0.0,32.9,2019-11-15 19:36:34
477,0.0,3.5897,0.0,32.8,2019-11-15 19:36:35
478,0.0,3.5897,0.0,32.8,2019-11-15 19:36:36
479,0.0,3.5897,0.0,32.8,2019-11-15 19:36:37
480,0.0,3.5897,0.0,32.8,2019-11-15 19:36:38
481,0.0,3.5897,0.0,32.8,2019-11-15 19:36:39
482,0.0,3.5897,0.0,32.8,2019-11-15 19:36:40
483,0.0,3.5897,0.0,32.8,2019-11-15 19:36:41
484,0.0,3.5897,0.0,32.7,2019-11-15 19:36:42
485,0.0,3.5897,0.0,32.7,2019-11-15 19:36:43
486,0.0,3.5897,0.0,32.7,2019-11-15 19:36:44
487,0.0,3.5897,0.0,32.7,2019-11-15 19:36:45
488,0.0,3.5897,0.0,32.7,2019-11-15 19:36:46
489,0.0,3.5897,0.0,32.7,2019-11-15 19:36:47
490,0.0,3.5897,0.0,32.7,2019-11-15 19:36:48
491,0.0,3.5897,0.0,32.6,2019-11-15 19:36:49
492,0.0,3.5897,0.0,32.6,2019-11-15 19:36:50
493,0.0,3.5897,0.0,32.6,2019-11-15 19:36:51
494,0.0,3.5897,0.0,32.6,2019-11-15 19:36:52
495,0.0,3.5897,0.0,32.6,2019-11-15 19:36:53
496,0.0,3.5897,0.0,32.6,2019-11-15 19:36:54
497,0.0,3.5897,0.0,32.5,2019-11-15 19:36:55
498,0.0,3.5897,0.0,32.5,2019-11-15 19:36:56
499,0.0,3.5897,0.0,32.5,2019-11-15 19:36:57
500,0.0,3.5897,0.0,32.5,2019-11-15 19:36:58
501,0.0,3.5897,0.0,32.5,2019-11-15 19:36:59
502,0.0,3.5897,0.0,32.5,2019-11-15 19:37:00
503,0.0,3.5897,0.0,32.4,2019-11-15 19:37:01
504,0.0,3.5897,0.0,32.5,2019-11-15 19:37:02
505,0.0,3.5897,0.0,32.4,2019-11-15 19:37:03
506,0.0,3.5897,0.0,32.4,2019-11-15 19:37:04
507,0.0,3.5897,0.0,32.4,2019-11-15 19:37:05
508,0.0,3.5897,0.0,32.4,2019-11-15 19:37:06
509,0.0,3.5897,0.0,32.3,2019-11-15 19:37:07
510,0.0,3.5897,0.0,32.4,2019-11-15 19:37:08
511,0.0,3.5897,0.0,32.3,2019-11-15 19:37:09
512,0.0,3.5897,0.0,32.3,2019-11-15 19:37:10
513,0.0,3.5897,0.0,32.3,2019-11-15 19:37:11
514,0.0,3.5897,0.0,32.3,2019-11-15 19:37:12
515,0.0,3.5897,0.0,32.2,2019-11-15 19:37:13
516,0.0,3.5897,0.0,32.3,2019-11-15 19:37:14
517,0.0,3.5897,0.0,32.2,2019-11-15 19:37:15
518,0.0,3.5897,0.0,32.2,2019-11-15 19:37:16
519,0.0,3.5897,0.0,32.2,2019-11-15 19:37:17
520,0.0,3.5897,0.0,32.2,2019-11-15 19:37:18
521,0.0,3.5897,0.0,32.2,2019-11-15 19:37:19
522,0.0,3.5897,0.0,32.2,2019-11-15 19:37:20
523,0.0,3.5897,0.0,32.2,2019-11-15 19:37:21
524,0.0,3.5897,0.0,32.2,2019-11-15 19:37:22
525,0.0,3.5897,0.0,32.1,2019-11-15 19:37:23
526,0.0,3.5897,0.0,32.2,2019-11-15 19:37:24
527,0.0,3.5897,0.0,32.1,2019-11-15 19:37:25
528,0.0,3.5897,0.0,32.1,2019-11-15 19:37:26
529,0.0,3.5897,0.0,32.1,2019-11-15 19:37:27
530,0.0,3.5897,0.0,32.1,2019-11-15 19:37:28
531,0.0,3.5897,0.0,32.1,2019-11-15 19:37:29
532,0.0,3.5897,0.0,32.1,2019-11-15 19:37:30
533,0.0,3.5897,0.0,32.1,2019-11-15 19:37:31
534,0.0,3.5897,0.0,32.1,2019-11-15 19:37:32
535,0.0,3.5897,0.0,32.0,2019-11-15 19:37:33
536,0.0,3.5897,0.0,32.1,2019-11-15 19:37:34
537,0.0,3.5897,0.0,32.0,2019-11-15 19:37:35
538,0.0,3.5897,0.0,32.0,2019-11-15 19:37:36
539,0.0,3.5897,0.0,32.0,2019-11-15 19:37:37
540,0.0,3.5897,0.0,32.0,2019-11-15 19:37:38
541,0.0,3.5897,0.0,32.0,2019-11-15 19:37:39
542,0.0,3.5897,0.0,32.0,2019-11-15 19:37:40
543,0.0,3.5897,0.0,32.0,2019-11-15 19:37:41
544,0.0,3.5897,0.0,32.0,2019-11-15 19:37:42
545,0.0,3.5897,0.0,32.0,2019-11-15 19:37:43
546,0.0,3.5897,0.0,32.0,2019-11-15 19:37:44
547,0.0,3.5897,0.0,32.0,2019-11-15 19:37:45
548,0.0,3.5897,0.0,32.0,2019-11-15 19:37:46
549,0.0,3.5897,0.0,32.0,2019-11-15 19:37:47
550,0.0,3.5897,0.0,32.0,2019-11-15 19:37:48
551,0.0,3.5897,0.0,32.0,2019-11-15 19:37:49
552,0.0,3.5897,0.0,32.0,2019-11-15 19:37:50
553,0.0,3.5897,0.0,32.0,2019-11-15 19:37:51
554,0.0,3.5897,0.0,32.0,2019-11-15 19:37:52
555,0.0,3.5897,0.0,32.0,2019-11-15 19:37:53
556,0.0,3.5897,0.0,32.0,2019-11-15 19:37:54
557,0.0,3.5897,0.0,32.0,2019-11-15 19:37:55
558,0.0,3.5897,0.0,32.0,2019-11-15 19:37:56
559,0.0,3.5897,0.0,32.0,2019-11-15 19:37:57
560,0.0,3.5897,0.0,32.0,2019-11-15 19:37:58
561,0.0,3.5897,0.0,32.0,2019-11-15 19:37:59
562,0.0,3.5897,0.0,32.0,2019-11-15 19:38:00
563,0.0,3.5897,0.0,32.0,2019-11-15 19:38:01
564,0.0,3.5897,0.0,32.0,2019-11-15 19:38:02
565,0.0,3.5897,0.0,32.0,2019-11-15 19:38:03
566,0.0,3.5897,0.0,32.0,2019-11-15 19:38:04
567,0.0,3.5897,0.0,32.0,2019-11-15 19:38:05
568,0.0,3.5897,0.0,32.0,2019-11-15 19:38:06
569,0.0,3.5897,0.0,32.0,2019-11-15 19:38:07
570,0.0,3.5897,0.0,32.0,2019-11-15 19:38:08
571,0.0,3.5897,0.0,32.0,2019-11-15 19:38:09
572,0.0,3.5897,0.0,32.0,2019-11-15 19:38:10
573,0.0,3.5897,0.0,32.0,2019-11-15 19:38:11
574,0.0,3.5897,0.0,32.0,2019-11-15 19:38:12
575,0.0,3.5897,0.0,32.0,2019-11-15 19:38:13
576,0.0,3.5897,0.0,32.0,2019-11-15 19:38:14
577,0.0,3.5897,0.0,32.0,2019-11-15 19:38:15
578,0.0,3.5897,0.0,32.0,2019-11-15 19:38:16
579,0.0,3.5897,0.0,32.0,2019-11-15 19:38:17
580,0.0,3.5897,0.0,32.1,2019-11-15 19:38:18
581,0.0,3.5897,0.0,32.1,2019-11-15 19:38:19
582,0.0,3.5897,0.0,32.1,2019-11-15 19:38:20
583,0.0,3.5897,0.0,32.1,2019-11-15 19:38:21
584,0.0,3.5897,0.0,32.0,2019-11-15 19:38:22
585,0.0,3.5897,0.0,32.1,2019-11-15 19:38:23
586,0.0,3.5897,0.0,32.1,2019-11-15 19:38:24
587,0.0,3.5897,0.0,32.1,2019-11-15 19:38:25
588,0.0,3.5897,0.0,32.1,2019-11-15 19:38:26
589,0.0,3.5897,0.0,32.1,2019-11-15 19:38:27
590,0.0,3.5897,0.0,32.1,2019-11-15 19:38:28
591,0.0,3.5897,0.0,32.1,2019-11-15 19:38:29
592,0.0,3.5897,0.0,32.1,2019-11-15 19:38:30
593,0.0,3.5897,0.0,32.1,2019-11-15 19:38:31
594,0.0,3.5897,0.0,32.0,2019-11-15 19:38:32
595,0.0,3.5897,0.0,32.1,2019-11-15 19:38:33
596,0.0,3.5897,0.0,32.1,2019-11-15 19:38:34
597,0.0,3.5897,0.0,32.1,2019-11-15 19:38:35
598,0.0,3.5897,0.0,32.0,2019-11-15 19:38:36
599,0.0,3.5897,0.0,32.1,2019-11-15 19:38:37
600,0.0,3.5897,0.0,32.0,2019-11-15 19:38:38
601,0.0,3.5897,0.0,32.1,2019-11-15 19:38:39
602,0.0,3.5897,0.0,32.0,2019-11-15 19:38:40
603,0.0,3.5897,0.0,32.1,2019-11-15 19:38:41
604,0.0,3.5897,0.0,32.0,2019-11-15 19:38:42
605,0.0,3.5897,0.0,32.1,2019-11-15 19:38:43
606,0.0,3.5897,0.0,32.0,2019-11-15 19:38:44
607,0.0,3.5897,0.0,32.0,2019-11-15 19:38:45
608,0.0,3.5897,0.0,32.0,2019-11-15 19:38:46
609,0.0,3.5897,0.0,32.0,2019-11-15 19:38:47
610,0.0,3.5897,0.0,32.0,2019-11-15 19:38:48
611,0.0,3.5897,0.0,32.0,2019-11-15 19:38:49
612,900.2,3.6191,0.0,32.0,2019-11-15 19:38:49
613,900.2,3.6201,0.2500277777777778,32.0,2019-11-15 19:38:50
614,900.2,3.6213,0.5000833333333333,32.0,2019-11-15 19:38:51
615,900.2,3.6222,0.7501388888888889,32.0,2019-11-15 19:38:52
616,900.6,3.6228,1.0002777777777778,32.0,2019-11-15 19:38:53
617,900.6,3.6235,1.2504444444444445,32.0,2019-11-15 19:38:54
618,900.6,3.6241,1.5006111111111111,32.0,2019-11-15 19:38:55
619,900.6,3.6247,1.7507777777777778,31.9,2019-11-15 19:38:56
620,900.6,3.6253,2.0009444444444444,32.0,2019-11-15 19:38:57
621,900.6,3.6263,2.2511111111111113,31.9,2019-11-15 19:38:58
622,900.6,3.6266,2.5012777777777777,31.9,2019-11-15 19:38:59
623,900.6,3.6269,2.7514444444444446,31.9,2019-11-15 19:39:00
624,900.6,3.6275,3.001611111111111,31.9,2019-11-15 19:39:01
625,900.6,3.6278,3.251777777777778,31.9,2019-11-15 19:39:02
626,901.0,3.6281,3.5020555555555557,31.9,2019-11-15 19:39:03
627,900.6,3.6284,3.752222222222222,31.9,2019-11-15 19:39:04
628,900.6,3.6287,4.0023888888888886,31.9,2019-11-15 19:39:05
629,900.6,3.629,4.252555555555555,31.9,2019-11-15 19:39:06
630,900.6,3.6297,4.502722222222222,31.9,2019-11-15 19:39:07
631,900.6,3.63,4.752888888888889,31.9,2019-11-15 19:39:08
632,900.6,3.6303,5.003055555555555,31.9,2019-11-15 19:39:09
633,901.0,3.6306,5.25325,31.9,2019-11-15 19:39:10
634,900.6,3.6309,5.503472222222222,31.8,2019-11-15 19:39:11
635,900.6,3.6312,5.753638888888889,31.8,2019-11-15 19:39:12
636,900.6,3.6312,6.003805555555555,31.8,2019-11-15 19:39:13
637,900.6,3.6315,6.253972222222222,31.8,2019-11-15 19:39:14
638,900.6,3.6318,6.504138888888889,31.8,2019-11-15 19:39:15
639,900.6,3.6321,6.754305555555556,31.8,2019-11-15 19:39:16
640,901.0,3.6325,7.004527777777778,31.8,2019-11-15 19:39:17
641,900.6,3.6328,7.254722222222222,31.8,2019-11-15 19:39:18
642,900.6,3.6331,7.504888888888889,31.8,2019-11-15 19:39:19
643,900.6,3.6331,7.755055555555556,31.8,2019-11-15 19:39:20
644,900.6,3.6334,8.005222222222223,31.7,2019-11-15 19:39:21
645,900.6,3.634,8.25538888888889,31.7,2019-11-15 19:39:22
646,900.6,3.634,8.505555555555556,31.7,2019-11-15 19:39:23
647,900.6,3.6343,8.755694444444444,31.7,2019-11-15 19:39:24
648,901.0,3.6346,9.005944444444445,31.7,2019-11-15 19:39:25
649,900.6,3.6349,9.25611111111111,31.7,2019-11-15 19:39:26
650,900.6,3.6352,9.506277777777777,31.7,2019-11-15 19:39:27
651,900.6,3.6352,9.756444444444444,31.7,2019-11-15 19:39:28
652,900.6,3.6356,10.006611111111111,31.6,2019-11-15 19:39:29
653,900.6,3.6356,10.256777777777778,31.6,2019-11-15 19:39:30
654,900.6,3.6359,10.506944444444445,31.6,2019-11-15 19:39:31
655,900.6,3.6362,10.757083333333334,31.6,2019-11-15 19:39:32
656,901.0,3.6362,11.007277777777778,31.6,2019-11-15 19:39:33
657,900.6,3.6365,11.257555555555555,31.6,2019-11-15 19:39:34
658,900.6,3.6365,11.507694444444445,31.6,2019-11-15 19:39:35
659,900.6,3.6368,11.757861111111112,31.6,2019-11-15 19:39:36
660,900.6,3.6371,12.008027777777778,31.6,2019-11-15 19:39:37
661,900.6,3.6371,12.258194444444445,31.5,2019-11-15 19:39:38
662,900.6,3.6374,12.50836111111111,31.6,2019-11-15 19:39:39
663,900.6,3.6374,12.758527777777777,31.5,2019-11-15 19:39:40
664,901.0,3.6377,13.008694444444444,31.5,2019-11-15 19:39:41
665,900.6,3.6377,13.258861111111111,31.5,2019-11-15 19:39:42
666,900.6,3.638,13.509027777777778,31.5,2019-11-15 19:39:43
667,900.6,3.6383,13.759194444444445,31.5,2019-11-15 19:39:44
668,900.6,3.6383,14.009361111111112,31.5,2019-11-15 19:39:45
669,900.6,3.6387,14.259527777777778,31.5,2019-11-15 19:39:46
670,900.6,3.6387,14.509666666666666,31.5,2019-11-15 19:39:47
671,900.6,3.639,14.759833333333333,31.5,2019-11-15 19:39:48
672,900.6,3.639,15.01,31.4,2019-11-15 19:39:49
673,900.6,3.639,15.260166666666667,31.4,2019-11-15 19:39:50
674,900.6,3.6393,15.510333333333334,31.4,2019-11-15 19:39:51
675,900.6,3.6396,15.7605,31.4,2019-11-15 19:39:52
676,900.6,3.6396,16.010666666666665,31.4,2019-11-15 19:39:53
677,900.6,3.6399,16.260833333333334,31.4,2019-11-15 19:39:54
678,900.6,3.6399,16.511,31.3,2019-11-15 19:39:55
679,900.6,3.6399,16.761194444444445,31.4,2019-11-15 19:39:56
680,900.6,3.6402,17.01136111111111,31.3,2019-11-15 19:39:57
681,900.6,3.6402,17.26152777777778,31.3,2019-11-15 19:39:58
682,900.6,3.6405,17.511694444444444,31.3,2019-11-15 19:39:59
683,900.6,3.6405,17.761861111111113,31.3,2019-11-15 19:40:00
684,900.6,3.6408,18.012055555555555,31.3,2019-11-15 19:40:01
685,900.6,3.6408,18.26222222222222,31.3,2019-11-15 19:40:02
686,900.6,3.6411,18.51238888888889,31.3,2019-11-15 19:40:03
687,900.6,3.6411,18.762555555555554,31.3,2019-11-15 19:40:04
688,900.6,3.6411,19.012722222222223,31.3,2019-11-15 19:40:05
689,900.6,3.6414,19.262916666666666,31.2,2019-11-15 19:40:06
690,900.6,3.6414,19.513083333333334,31.3,2019-11-15 19:40:07
691,900.6,3.6421,19.76325,31.2,2019-11-15 19:40:08
692,900.6,3.6421,20.013416666666668,31.3,2019-11-15 19:40:09
693,900.6,3.6421,20.263583333333333,31.2,2019-11-15 19:40:10
694,900.6,3.6424,20.51375,31.2,2019-11-15 19:40:11
695,900.6,3.6424,20.763944444444444,31.2,2019-11-15 19:40:12
696,900.6,3.6427,21.01411111111111,31.2,2019-11-15 19:40:13
697,900.6,3.6427,21.264277777777778,31.2,2019-11-15 19:40:14
698,900.6,3.6427,21.514444444444443,31.2,2019-11-15 19:40:15
699,900.6,3.643,21.764611111111112,31.2,2019-11-15 19:40:16
700,900.6,3.643,22.014805555555554,31.2,2019-11-15 19:40:17
701,900.6,3.643,22.264972222222223,31.2,2019-11-15 19:40:18
702,901.0,3.6433,22.515166666666666,31.2,2019-11-15 19:40:19
703,900.6,3.6433,22.76538888888889,31.2,2019-11-15 19:40:20
704,900.6,3.6436,23.015555555555554,31.2,2019-11-15 19:40:21
705,900.6,3.6436,23.265722222222223,31.2,2019-11-15 19:40:22
706,900.6,3.6436,23.515916666666666,31.2,2019-11-15 19:40:23
707,900.6,3.6436,23.766083333333334,31.2,2019-11-15 19:40:24
708,900.6,3.6439,24.01625,31.2,2019-11-15 19:40:25
709,900.6,3.6439,24.266416666666668,31.2,2019-11-15 19:40:26
710,901.0,3.6442,24.51661111111111,31.2,2019-11-15 19:40:27
711,901.0,3.6442,24.76688888888889,31.2,2019-11-15 19:40:28
712,900.6,3.6442,25.01711111111111,31.2,2019-11-15 19:40:29
713,900.6,3.6445,25.267277777777778,31.2,2019-11-15 19:40:30
714,900.6,3.6445,25.517444444444443,31.2,2019-11-15 19:40:31
715,900.6,3.6445,25.767611111111112,31.2,2019-11-15 19:40:32
716,900.6,3.6449,26.017777777777777,31.2,2019-11-15 19:40:33
717,900.6,3.6449,26.267972222222223,31.2,2019-11-15 19:40:34
718,900.6,3.6449,26.51813888888889,31.2,2019-11-15 19:40:35
719,900.6,3.6452,26.768305555555557,31.2,2019-11-15 19:40:36
720,901.0,3.6452,27.0185,31.2,2019-11-15 19:40:37
721,901.0,3.6452,27.26877777777778,31.2,2019-11-15 19:40:38
722,900.6,3.6455,27.519,31.2,2019-11-15 19:40:39
723,900.6,3.6455,27.769166666666667,31.2,2019-11-15 19:40:40
724,900.6,3.6455,28.019333333333332,31.2,2019-11-15 19:40:41
725,900.6,3.6455,28.2695,31.2,2019-11-15 19:40:42
726,900.6,3.6455,28.519666666666666,31.2,2019-11-15 19:40:43
727,900.6,3.6458,28.769833333333334,31.2,2019-11-15 19:40:44
728,900.6,3.6458,29.020027777777777,31.2,2019-11-15 19:40:45
729,900.6,3.6458,29.270194444444446,31.2,2019-11-15 19:40:46
730,901.0,3.6461,29.520416666666666,31.2,2019-11-15 19:40:47
731,901.0,3.6461,29.770694444444445,31.2,2019-11-15 19:40:48
732,900.6,3.6461,30.02091666666667,31.2,2019-11-15 19:40:49
733,900.6,3.6461,30.271083333333333,31.2,2019-11-15 19:40:50
734,900.6,3.6464,30.52127777777778,31.2,2019-11-15 19:40:51
735,900.6,3.6464,30.771444444444445,31.2,2019-11-15 19:40:52
736,900.6,3.6464,31.02161111111111,31.2,2019-11-15 19:40:53
737,900.6,3.6467,31.27177777777778,31.2,2019-11-15 19:40:54
738,900.6,3.6467,31.521944444444443,31.2,2019-11-15 19:40:55
739,900.6,3.6467,31.772083333333335,31.2,2019-11-15 19:40:56
740,900.6,3.6467,32.02225,31.2,2019-11-15 19:40:57
741,900.6,3.647,32.27238888888889,31.2,2019-11-15 19:40:58
742,900.6,3.647,32.522555555555556,31.2,2019-11-15 19:40:59
743,901.0,3.647,32.772777777777776,31.2,2019-11-15 19:41:00
744,901.0,3.647,33.02305555555556,31.2,2019-11-15 19:41:01
745,900.6,3.6473,33.27327777777778,31.2,2019-11-15 19:41:02
746,900.6,3.6473,33.52341666666667,31.2,2019-11-15 19:41:03
747,900.6,3.6473,33.773583333333335,31.2,2019-11-15 19:41:04
748,900.6,3.6473,34.023722222222226,31.2,2019-11-15 19:41:05
749,900.6,3.6476,34.27388888888889,31.2,2019-11-15 19:41:06
750,900.6,3.6476,34.524027777777775,31.2,2019-11-15 19:41:07
751,900.6,3.6476,34.77419444444445,31.2,2019-11-15 19:41:08
752,900.6,3.6476,35.02433333333333,31.2,2019-11-15 19:41:09
753,900.6,3.6476,35.2745,31.2,2019-11-15 19:41:10
754,900.6,3.648,35.52463888888889,31.2,2019-11-15 19:41:11
755,901.0,3.648,35.77483333333333,31.2,2019-11-15 19:41:12
756,901.0,3.648,36.025083333333335,31.2,2019-11-15 19:41:13
757,901.0,3.648,36.27536111111111,31.2,2019-11-15 19:41:14
758,900.6,3.648,36.525555555555556,31.2,2019-11-15 19:41:15
759,900.6,3.6483,36.77569444444445,31.2,2019-11-15 19:41:16
760,900.6,3.6483,37.02586111111111,31.2,2019-11-15 19:41:17
761,900.6,3.6483,37.276,31.2,2019-11-15 19:41:18
762,900.6,3.6486,37.52616666666667,31.2,2019-11-15 19:41:19
763,900.6,3.6486,37.77630555555555,31.2,2019-11-15 19:41:20
764,900.6,3.6486,38.026472222222225,31.2,2019-11-15 19:41:21
765,900.6,3.6486,38.27661111111111,31.2,2019-11-15 19:41:22
766,901.0,3.6486,38.526805555555555,31.1,2019-11-15 19:41:23
767,900.6,3.6489,38.777055555555556,31.2,2019-11-15 19:41:24
768,900.6,3.6489,39.02719444444445,31.1,2019-11-15 19:41:25
769,900.6,3.6489,39.27736111111111,31.1,2019-11-15 19:41:26
770,900.6,3.6492,39.5275,31.1,2019-11-15 19:41:27
771,900.6,3.6492,39.77766666666667,31.1,2019-11-15 19:41:28
772,900.6,3.6492,40.02780555555555,31.1,2019-11-15 19:41:29
773,900.6,3.6492,40.277972222222225,31.1,2019-11-15 19:41:30
774,900.6,3.6492,40.52811111111111,31.1,2019-11-15 19:41:31
775,901.0,3.6495,40.77827777777778,31.1,2019-11-15 19:41:32
776,901.0,3.6495,41.028555555555556,31.1,2019-11-15 19:41:33
777,900.6,3.6495,41.27872222222222,31.1,2019-11-15 19:41:34
778,900.6,3.6495,41.52886111111111,31.0,2019-11-15 19:41:35
779,900.6,3.6495,41.77902777777778,31.1,2019-11-15 19:41:36
780,900.6,3.6495,42.02916666666667,31.0,2019-11-15 19:41:37
781,900.6,3.6501,42.279333333333334,31.1,2019-11-15 19:41:38
782,900.6,3.6501,42.529472222222225,31.0,2019-11-15 19:41:39
783,900.6,3.6501,42.77963888888889,31.0,2019-11-15 19:41:40
784,901.0,3.6501,43.02986111111111,31.0,2019-11-15 19:41:41
785,900.6,3.6504,43.28008333333333,31.0,2019-11-15 19:41:42
786,900.6,3.6504,43.53025,31.0,2019-11-15 19:41:43
787,900.6,3.6504,43.780388888888886,31.0,2019-11-15 19:41:44
788,900.6,3.6507,44.03055555555556,31.0,2019-11-15 19:41:45
789,900.2,3.6507,44.28069444444444,31.0,2019-11-15 19:41:46
790,900.2,3.6507,44.53075,31.0,2019-11-15 19:41:47
791,900.2,3.6507,44.78077777777778,31.0,2019-11-15 19:41:48
792,900.2,3.6507,45.030833333333334,30.9,2019-11-15 19:41:49
793,900.2,3.6511,45.28086111111111,30.9,2019-11-15 19:41:50
794,900.2,3.6511,45.53091666666667,30.9,2019-11-15 19:41:51
795,900.2,3.6511,45.780944444444444,30.9,2019-11-15 19:41:52
796,900.2,3.6511,46.031,30.9,2019-11-15 19:41:53
797,900.2,3.6511,46.28102777777778,30.9,2019-11-15 19:41:54
798,900.2,3.6511,46.531055555555554,30.9,2019-11-15 19:41:55
799,900.2,3.6514,46.78111111111111,30.9,2019-11-15 19:41:56
800,900.2,3.6514,47.03113888888889,30.9,2019-11-15 19:41:57
801,900.2,3.6514,47.281194444444445,30.8,2019-11-15 19:41:58
802,900.6,3.6514,47.531333333333336,30.9,2019-11-15 19:41:59
803,900.6,3.6514,47.78147222222222,30.8,2019-11-15 19:42:00
804,900.6,3.6517,48.03163888888889,30.8,2019-11-15 19:42:01
805,900.6,3.6517,48.281777777777776,30.8,2019-11-15 19:42:02
806,900.6,3.6517,48.53194444444444,30.8,2019-11-15 19:42:03
807,900.6,3.6517,48.78208333333333,30.8,2019-11-15 19:42:04
808,900.6,3.6517,49.03225,30.8,2019-11-15 19:42:05
809,901.0,3.652,49.2825,30.8,2019-11-15 19:42:06
810,901.0,3.652,49.53277777777778,30.8,2019-11-15 19:42:07
811,900.6,3.652,49.78297222222222,30.7,2019-11-15 19:42:08
812,900.6,3.652,50.03313888888889,30.8,2019-11-15 19:42:09
813,900.6,3.652,50.283277777777776,30.7,2019-11-15 19:42:10
814,900.6,3.6523,50.53344444444444,30.7,2019-11-15 19:42:11
815,900.6,3.6523,50.78358333333333,30.7,2019-11-15 19:42:12
816,900.6,3.6523,51.03375,30.7,2019-11-15 19:42:13
817,900.6,3.6523,51.28388888888889,30.7,2019-11-15 19:42:14
818,900.6,3.6523,51.534055555555554,30.7,2019-11-15 19:42:15
819,900.6,3.6526,51.78422222222222,30.7,2019-11-15 19:42:16
820,900.6,3.6526,52.03436111111111,30.7,2019-11-15 19:42:17
821,901.0,3.6526,52.28458333333333,30.7,2019-11-15 19:42:18
822,901.0,3.6526,52.53483333333333,30.7,2019-11-15 19:42:19
823,900.6,3.6526,52.78508333333333,30.7,2019-11-15 19:42:20
824,900.6,3.6529,53.035222222222224,30.7,2019-11-15 19:42:21
825,900.6,3.6529,53.28536111111111,30.6,2019-11-15 19:42:22
826,900.6,3.6529,53.53552777777778,30.7,2019-11-15 19:42:23
827,900.6,3.6529,53.785694444444445,30.6,2019-11-15 19:42:24
828,900.6,3.6529,54.035833333333336,30.7,2019-11-15 19:42:25
829,900.6,3.6532,54.286,30.6,2019-11-15 19:42:26
830,900.6,3.6532,54.536138888888885,30.6,2019-11-15 19:42:27
831,900.6,3.6532,54.78630555555556,30.6,2019-11-15 19:42:28
832,901.0,3.6532,55.0365,30.6,2019-11-15 19:42:29
833,901.0,3.6532,55.28675,30.6,2019-11-15 19:42:30
834,900.6,3.6535,55.536972222222225,30.6,2019-11-15 19:42:31
835,900.6,3.6535,55.78711111111111,30.6,2019-11-15 19:42:32
836,900.6,3.6535,56.03727777777778,30.6,2019-11-15 19:42:33
837,900.6,3.6535,56.287416666666665,30.6,2019-11-15 19:42:34
838,900.6,3.6535,56.53758333333333,30.6,2019-11-15 19:42:35
839,900.6,3.6538,56.78772222222222,30.6,2019-11-15 19:42:36
840,900.6,3.6538,57.03788888888889,30.6,2019-11-15 19:42:37
841,900.6,3.6538,57.28802777777778,30.6,2019-11-15 19:42:38
842,900.6,3.6538,57.53819444444444,30.6,2019-11-15 19:42:39
843,901.0,3.6538,57.78836111111111,30.6,2019-11-15 19:42:40
844,901.0,3.6538,58.03863888888889,30.6,2019-11-15 19:42:41
845,901.0,3.6538,58.28888888888889,30.6,2019-11-15 19:42:42
846,901.0,3.6542,58.53916666666667,30.6,2019-11-15 19:42:43
847,900.6,3.6542,58.78933333333333,30.6,2019-11-15 19:42:44
848,900.6,3.6542,59.0395,30.6,2019-11-15 19:42:45
849,900.6,3.6545,59.28963888888889,30.6,2019-11-15 19:42:46
850,900.2,3.6545,59.53977777777778,30.6,2019-11-15 19:42:47
851,900.2,3.6545,59.78980555555555,30.6,2019-11-15 19:42:48
852,900.6,3.6545,60.039972222222225,30.6,2019-11-15 19:42:49
853,900.6,3.6545,60.29013888888889,30.6,2019-11-15 19:42:50
854,900.6,3.6545,60.540277777777774,30.6,2019-11-15 19:42:51
855,900.6,3.6545,60.79044444444445,30.6,2019-11-15 19:42:52
856,900.6,3.6545,61.04058333333333,30.6,2019-11-15 19:42:53
